userid,age,area
287261310,19y - 25y,APAC
231993804,16y - 18y,EMEA
219424510,13y - 15y,EMEA
308407865,31y - 40y,EMEA
26599512,31y - 40y,EMEA
125455513,41y - 50y,APAC
178000545,41y - 50y,APAC
83063069,++50y,NCSA
43362691,19y - 25y,EMEA
214076993,41y - 50y,EMEA
68467828,<13y,EMEA
297041712,++50y,EMEA
135025404,31y - 40y,EMEA
299024425,<13y,APAC
302491463,16y - 18y,APAC
241862902,13y - 15y,NCSA
265385152,41y - 50y,EMEA
275298260,16y - 18y,NCSA
220746031,++50y,APAC
10792900,<13y,NCSA
295963065,19y - 25y,NCSA
14453141,19y - 25y,EMEA
105594265,19y - 25y,NCSA
290137771,26y - 30y,APAC
161664547,16y - 18y,NCSA
92771022,31y - 40y,NCSA
274808946,31y - 40y,EMEA
142755365,26y - 30y,NCSA
294148840,19y - 25y,NCSA
265539825,19y - 25y,EMEA
75154377,19y - 25y,NCSA
4556638,19y - 25y,APAC
247695663,19y - 25y,EMEA
180462762,19y - 25y,EMEA
295212583,41y - 50y,EMEA
256543326,26y - 30y,APAC
42808849,41y - 50y,NCSA
17028498,31y - 40y,EMEA
19454961,31y - 40y,APAC
262570471,++50y,APAC
229491236,<13y,EMEA
118509714,41y - 50y,NCSA
92614611,31y - 40y,APAC
224668902,41y - 50y,NCSA
81676841,26y - 30y,NCSA
12417596,13y - 15y,APAC
92366251,26y - 30y,NCSA
300013270,<13y,EMEA
113409979,31y - 40y,NCSA
247445976,41y - 50y,APAC
303731348,<13y,EMEA
85731490,<13y,EMEA
65865623,<13y,EMEA
281766196,41y - 50y,NCSA
292503635,26y - 30y,APAC
304368214,++50y,NCSA
10447330,13y - 15y,APAC
289191762,++50y,EMEA
233342740,26y - 30y,EMEA
225911892,41y - 50y,NCSA
22083646,<13y,EMEA
246036617,26y - 30y,EMEA
151828402,13y - 15y,EMEA
228128201,41y - 50y,NCSA
127733071,16y - 18y,EMEA
97243421,26y - 30y,EMEA
84843776,++50y,NCSA
10888644,++50y,NCSA
3626383,16y - 18y,NCSA
54456444,31y - 40y,APAC
291076787,++50y,EMEA
79799482,19y - 25y,NCSA
246880580,19y - 25y,APAC
212278223,19y - 25y,APAC
71820452,13y - 15y,EMEA
149118619,<13y,NCSA
114879188,++50y,APAC
237379529,++50y,EMEA
295281885,26y - 30y,EMEA
59577901,19y - 25y,NCSA
226747210,26y - 30y,APAC
96695838,++50y,EMEA
117741189,++50y,EMEA
243065807,19y - 25y,EMEA
166179473,31y - 40y,NCSA
140333062,26y - 30y,NCSA
196222038,26y - 30y,EMEA
278433042,++50y,APAC
17240961,26y - 30y,EMEA
195096096,++50y,NCSA
22049670,31y - 40y,NCSA
38726043,13y - 15y,EMEA
205231617,31y - 40y,APAC
23032727,++50y,NCSA
27076293,26y - 30y,EMEA
210952011,++50y,EMEA
161996317,16y - 18y,EMEA
263463864,13y - 15y,NCSA
118754207,31y - 40y,APAC
14543117,41y - 50y,EMEA
27567631,++50y,EMEA
25202912,13y - 15y,APAC
273046837,13y - 15y,NCSA
53518085,26y - 30y,NCSA
240847452,++50y,NCSA
140413487,13y - 15y,APAC
244180420,13y - 15y,EMEA
66164602,<13y,NCSA
249517753,++50y,EMEA
139609272,<13y,APAC
280530027,13y - 15y,EMEA
132339711,31y - 40y,APAC
198091205,26y - 30y,EMEA
32685098,++50y,EMEA
123729867,<13y,APAC
171852724,19y - 25y,APAC
107057978,16y - 18y,EMEA
94171537,19y - 25y,APAC
282808541,26y - 30y,EMEA
265315545,26y - 30y,NCSA
301428564,16y - 18y,EMEA
66965920,13y - 15y,EMEA
87234011,<13y,EMEA
65130269,++50y,EMEA
11889925,31y - 40y,EMEA
54071183,13y - 15y,APAC
293955328,31y - 40y,APAC
214787076,19y - 25y,APAC
207692888,31y - 40y,APAC
81099831,31y - 40y,EMEA
99393484,41y - 50y,NCSA
144893286,41y - 50y,APAC
105311844,16y - 18y,NCSA
269354281,19y - 25y,NCSA
244262323,16y - 18y,EMEA
296052508,19y - 25y,APAC
192053059,31y - 40y,EMEA
86602169,26y - 30y,APAC
243616613,++50y,NCSA
139923989,16y - 18y,APAC
54020239,26y - 30y,EMEA
200350207,26y - 30y,EMEA
25526154,26y - 30y,APAC
296424970,26y - 30y,EMEA
28153960,13y - 15y,NCSA
55282318,31y - 40y,NCSA
6283024,++50y,NCSA
301970484,31y - 40y,APAC
66900542,<13y,APAC
30070531,16y - 18y,APAC
23017005,26y - 30y,EMEA
198621036,41y - 50y,NCSA
108127799,26y - 30y,APAC
165594031,26y - 30y,APAC
192018353,19y - 25y,EMEA
255273289,19y - 25y,APAC
223459162,19y - 25y,NCSA
300447635,++50y,EMEA
280739573,<13y,APAC
222987636,31y - 40y,EMEA
133655155,26y - 30y,NCSA
135425373,19y - 25y,APAC
57356596,++50y,NCSA
85378824,31y - 40y,EMEA
79308369,13y - 15y,EMEA
116109331,16y - 18y,NCSA
107546170,16y - 18y,EMEA
73782607,16y - 18y,APAC
202914149,++50y,NCSA
122791888,16y - 18y,EMEA
65314658,31y - 40y,APAC
132619888,19y - 25y,NCSA
40994304,<13y,NCSA
33188154,16y - 18y,APAC
15939608,26y - 30y,EMEA
259873078,<13y,APAC
80346361,16y - 18y,NCSA
208861913,16y - 18y,APAC
288687073,26y - 30y,EMEA
229936379,19y - 25y,APAC
37777944,13y - 15y,APAC
105762398,13y - 15y,APAC
67611447,16y - 18y,EMEA
98780290,41y - 50y,APAC
60794970,16y - 18y,EMEA
298666970,19y - 25y,NCSA
10296287,13y - 15y,EMEA
229940383,41y - 50y,APAC
70548884,31y - 40y,APAC
206838165,31y - 40y,EMEA
3922824,16y - 18y,EMEA
19906969,26y - 30y,NCSA
154195039,++50y,EMEA
250128531,13y - 15y,NCSA
128450170,13y - 15y,EMEA
70480536,41y - 50y,NCSA
266053350,41y - 50y,NCSA
273378444,13y - 15y,APAC
250238182,++50y,EMEA
54827,13y - 15y,EMEA
68582282,31y - 40y,NCSA
88141211,41y - 50y,NCSA
244289538,++50y,APAC
175614258,<13y,APAC
148669821,13y - 15y,NCSA
89406922,16y - 18y,EMEA
245729908,31y - 40y,NCSA
129737989,<13y,NCSA
133461445,16y - 18y,NCSA
173156485,19y - 25y,NCSA
199989431,19y - 25y,NCSA
232902337,16y - 18y,NCSA
26210852,41y - 50y,NCSA
1670658,26y - 30y,NCSA
111861163,41y - 50y,APAC
284889388,++50y,EMEA
16977506,19y - 25y,EMEA
80653457,<13y,NCSA
117476634,26y - 30y,EMEA
240507011,16y - 18y,NCSA
146280562,19y - 25y,NCSA
309139084,26y - 30y,APAC
250522884,13y - 15y,APAC
111029423,26y - 30y,EMEA
147878512,++50y,EMEA
49601383,41y - 50y,APAC
106966116,19y - 25y,APAC
119705059,31y - 40y,EMEA
248846997,19y - 25y,NCSA
262735556,19y - 25y,NCSA
65979616,++50y,APAC
193090914,13y - 15y,EMEA
164663376,31y - 40y,APAC
23803344,31y - 40y,NCSA
28080198,<13y,NCSA
10860064,41y - 50y,NCSA
127120191,26y - 30y,APAC
124713005,++50y,NCSA
248542564,19y - 25y,APAC
13064672,++50y,APAC
289143746,++50y,NCSA
261148536,26y - 30y,EMEA
269077211,16y - 18y,NCSA
165294845,19y - 25y,NCSA
36621785,26y - 30y,APAC
101134640,16y - 18y,APAC
95229309,31y - 40y,EMEA
71963744,16y - 18y,APAC
223619318,41y - 50y,APAC
274846772,31y - 40y,NCSA
309161634,26y - 30y,APAC
219812167,13y - 15y,EMEA
262527429,31y - 40y,NCSA
234841645,19y - 25y,APAC
84179740,19y - 25y,APAC
215406902,19y - 25y,NCSA
154959325,<13y,NCSA
100380883,<13y,APAC
43983298,16y - 18y,APAC
119081602,41y - 50y,EMEA
49245495,16y - 18y,NCSA
262988812,41y - 50y,NCSA
244891629,31y - 40y,EMEA
197075629,41y - 50y,APAC
90281811,++50y,EMEA
31558620,31y - 40y,NCSA
309291090,16y - 18y,EMEA
42423883,<13y,APAC
109576061,13y - 15y,NCSA
31972083,31y - 40y,NCSA
2606213,31y - 40y,APAC
293672280,16y - 18y,NCSA
226918574,13y - 15y,NCSA
162922334,19y - 25y,EMEA
60490363,++50y,EMEA
123883940,41y - 50y,APAC
101071621,41y - 50y,NCSA
73565858,16y - 18y,EMEA
152876380,16y - 18y,NCSA
225965617,13y - 15y,NCSA
293711114,41y - 50y,APAC
198463578,19y - 25y,EMEA
147408602,<13y,APAC
154579287,19y - 25y,NCSA
200830782,++50y,EMEA
297764787,31y - 40y,EMEA
89694799,26y - 30y,EMEA
264787526,16y - 18y,APAC
618086,26y - 30y,NCSA
34623091,13y - 15y,EMEA
80921644,31y - 40y,EMEA
283749196,16y - 18y,NCSA
242783500,<13y,APAC
27862440,<13y,APAC
194056373,13y - 15y,APAC
215691359,26y - 30y,NCSA
129225133,++50y,EMEA
274970733,++50y,NCSA
18956754,13y - 15y,EMEA
64567350,31y - 40y,EMEA
120632531,41y - 50y,NCSA
214600483,31y - 40y,APAC
135954106,++50y,APAC
230849310,++50y,NCSA
236497013,++50y,EMEA
103917586,<13y,APAC
101084710,31y - 40y,APAC
294498757,31y - 40y,EMEA
222817073,19y - 25y,EMEA
11353219,++50y,EMEA
74011073,19y - 25y,APAC
243842342,41y - 50y,EMEA
109866350,<13y,APAC
43856205,13y - 15y,NCSA
194104510,19y - 25y,APAC
284277995,16y - 18y,NCSA
45287394,13y - 15y,EMEA
127058985,19y - 25y,EMEA
56478237,16y - 18y,NCSA
285944867,<13y,NCSA
307609785,16y - 18y,NCSA
85470357,++50y,EMEA
228911164,41y - 50y,NCSA
65195322,++50y,EMEA
140479176,19y - 25y,EMEA
265285605,19y - 25y,NCSA
309099791,19y - 25y,APAC
3103309,<13y,NCSA
58636969,19y - 25y,APAC
117967662,16y - 18y,NCSA
3599246,26y - 30y,APAC
199442057,41y - 50y,NCSA
308591177,13y - 15y,NCSA
168524043,<13y,EMEA
260191609,26y - 30y,EMEA
196350535,16y - 18y,EMEA
130941968,31y - 40y,APAC
72108978,16y - 18y,APAC
88626617,31y - 40y,APAC
83066687,++50y,EMEA
301746786,41y - 50y,APAC
41608578,19y - 25y,NCSA
179434415,41y - 50y,EMEA
281456577,19y - 25y,NCSA
250370449,41y - 50y,NCSA
77347501,13y - 15y,EMEA
135867770,++50y,APAC
275797525,19y - 25y,NCSA
190391831,26y - 30y,APAC
226739658,41y - 50y,NCSA
263940928,++50y,NCSA
218593127,++50y,NCSA
267326220,19y - 25y,APAC
29342927,19y - 25y,APAC
259796113,<13y,NCSA
298456291,13y - 15y,EMEA
24811302,<13y,EMEA
211715631,31y - 40y,NCSA
26542679,19y - 25y,APAC
195223442,41y - 50y,NCSA
210499191,26y - 30y,NCSA
49050790,31y - 40y,APAC
94710453,<13y,NCSA
134995876,31y - 40y,EMEA
170391947,26y - 30y,APAC
247879728,26y - 30y,EMEA
48860324,13y - 15y,NCSA
249393942,19y - 25y,EMEA
78671121,31y - 40y,EMEA
173842302,26y - 30y,EMEA
6415945,26y - 30y,NCSA
180367508,++50y,APAC
246968609,13y - 15y,APAC
169583812,++50y,APAC
5718385,13y - 15y,NCSA
121359705,41y - 50y,EMEA
296865007,13y - 15y,NCSA
89202660,<13y,NCSA
15335867,13y - 15y,EMEA
68991852,13y - 15y,EMEA
279852474,41y - 50y,EMEA
117529088,13y - 15y,NCSA
279388630,26y - 30y,NCSA
117706729,19y - 25y,NCSA
7016395,19y - 25y,NCSA
307309174,19y - 25y,NCSA
297150638,<13y,APAC
303830030,13y - 15y,EMEA
111344316,<13y,NCSA
92162432,<13y,EMEA
162913939,16y - 18y,NCSA
57481684,26y - 30y,EMEA
182891632,26y - 30y,EMEA
229844570,41y - 50y,NCSA
29489643,13y - 15y,NCSA
268953893,<13y,APAC
60755517,13y - 15y,EMEA
161198925,++50y,EMEA
76489339,++50y,EMEA
105976519,26y - 30y,APAC
14457922,31y - 40y,APAC
136923660,31y - 40y,APAC
302394850,41y - 50y,EMEA
137888747,16y - 18y,NCSA
253860162,<13y,NCSA
27446495,13y - 15y,NCSA
193035939,26y - 30y,NCSA
143565029,16y - 18y,EMEA
280160914,13y - 15y,NCSA
294692315,41y - 50y,EMEA
301258216,26y - 30y,EMEA
63742839,16y - 18y,NCSA
147974396,26y - 30y,EMEA
44763924,16y - 18y,EMEA
236721086,13y - 15y,NCSA
264855861,13y - 15y,NCSA
257222512,<13y,APAC
210037250,13y - 15y,EMEA
275325570,41y - 50y,APAC
188447366,26y - 30y,NCSA
22528072,31y - 40y,EMEA
152152748,++50y,NCSA
88458638,16y - 18y,EMEA
227661543,++50y,EMEA
46806763,26y - 30y,NCSA
79284907,++50y,EMEA
302055213,19y - 25y,EMEA
192492656,41y - 50y,APAC
268222820,41y - 50y,APAC
170364149,13y - 15y,EMEA
197264727,16y - 18y,NCSA
300629023,16y - 18y,APAC
54267197,<13y,APAC
269850012,26y - 30y,EMEA
99930112,19y - 25y,EMEA
75624906,19y - 25y,NCSA
42743560,++50y,NCSA
197278579,++50y,EMEA
229832944,26y - 30y,EMEA
25031656,41y - 50y,APAC
65205495,++50y,NCSA
200164479,19y - 25y,NCSA
67913318,13y - 15y,NCSA
266188465,26y - 30y,EMEA
234081584,26y - 30y,EMEA
245678763,31y - 40y,APAC
193474195,16y - 18y,NCSA
302359683,19y - 25y,APAC
196743795,41y - 50y,EMEA
163277181,13y - 15y,NCSA
261945262,41y - 50y,APAC
219147898,<13y,NCSA
112641212,41y - 50y,EMEA
247005967,16y - 18y,EMEA
96116758,++50y,NCSA
224525252,<13y,APAC
25888868,16y - 18y,EMEA
9901203,13y - 15y,EMEA
87751686,31y - 40y,APAC
294015034,13y - 15y,NCSA
70542954,26y - 30y,NCSA
259702488,16y - 18y,APAC
201707210,19y - 25y,APAC
2720053,13y - 15y,APAC
306607608,<13y,NCSA
59661925,16y - 18y,APAC
75785750,26y - 30y,NCSA
121363075,16y - 18y,APAC
128791931,<13y,EMEA
79844704,41y - 50y,EMEA
190314798,16y - 18y,EMEA
270322154,13y - 15y,NCSA
12198182,16y - 18y,APAC
274653377,16y - 18y,EMEA
213129684,31y - 40y,EMEA
73071314,<13y,APAC
267080055,19y - 25y,NCSA
294074879,16y - 18y,NCSA
210736572,++50y,APAC
47609116,41y - 50y,APAC
85437723,41y - 50y,NCSA
98950209,++50y,NCSA
246759395,31y - 40y,NCSA
282096723,++50y,EMEA
70707226,26y - 30y,APAC
176981835,13y - 15y,NCSA
168878211,13y - 15y,NCSA
159799379,19y - 25y,NCSA
21506448,31y - 40y,APAC
262511241,31y - 40y,NCSA
68516941,19y - 25y,NCSA
247221155,16y - 18y,APAC
123621310,<13y,APAC
175987175,31y - 40y,APAC
242861615,31y - 40y,APAC
231385680,31y - 40y,EMEA
143978613,26y - 30y,EMEA
228411432,26y - 30y,EMEA
192278213,41y - 50y,NCSA
152589728,++50y,EMEA
223137822,++50y,APAC
156535591,41y - 50y,APAC
5628156,26y - 30y,EMEA
197979333,++50y,EMEA
246765583,<13y,EMEA
256592355,13y - 15y,APAC
115335735,<13y,EMEA
155276732,26y - 30y,NCSA
238692756,<13y,APAC
37097332,41y - 50y,NCSA
220111747,13y - 15y,APAC
208323987,31y - 40y,APAC
290940899,26y - 30y,APAC
278101144,41y - 50y,NCSA
277379661,13y - 15y,NCSA
234032541,++50y,APAC
234550499,19y - 25y,NCSA
113372328,19y - 25y,EMEA
50395751,31y - 40y,EMEA
181702325,++50y,EMEA
18428779,31y - 40y,EMEA
207678373,16y - 18y,EMEA
28086044,++50y,APAC
19995366,13y - 15y,EMEA
142706149,19y - 25y,APAC
102065549,26y - 30y,NCSA
230303517,16y - 18y,NCSA
48040388,++50y,NCSA
11555531,41y - 50y,EMEA
227170888,13y - 15y,NCSA
270743161,41y - 50y,NCSA
266661918,26y - 30y,NCSA
50982357,<13y,APAC
194108142,26y - 30y,NCSA
178732077,<13y,APAC
227086185,26y - 30y,APAC
287491004,19y - 25y,APAC
109168356,26y - 30y,EMEA
104792308,41y - 50y,EMEA
215635748,16y - 18y,APAC
192101258,19y - 25y,EMEA
53359720,16y - 18y,EMEA
165683771,<13y,APAC
50649476,26y - 30y,NCSA
107926632,41y - 50y,EMEA
102284134,16y - 18y,EMEA
275544662,13y - 15y,NCSA
133474548,16y - 18y,NCSA
35524273,16y - 18y,EMEA
205682189,13y - 15y,NCSA
187395703,<13y,APAC
135275037,31y - 40y,EMEA
210511607,++50y,EMEA
217998092,<13y,APAC
68692859,++50y,APAC
225769069,16y - 18y,NCSA
292339934,13y - 15y,APAC
184119513,19y - 25y,EMEA
295883572,31y - 40y,APAC
82714799,26y - 30y,NCSA
112018533,19y - 25y,NCSA
65380771,31y - 40y,APAC
168325567,41y - 50y,NCSA
298926318,41y - 50y,APAC
65753172,41y - 50y,APAC
245826598,31y - 40y,APAC
155450458,<13y,APAC
136488103,++50y,APAC
182287837,16y - 18y,EMEA
110639573,<13y,NCSA
41723688,41y - 50y,APAC
75304049,<13y,APAC
263099911,26y - 30y,APAC
126018869,31y - 40y,NCSA
263359231,16y - 18y,EMEA
195578784,<13y,APAC
100586041,26y - 30y,NCSA
65502197,31y - 40y,NCSA
220208744,<13y,EMEA
90275420,26y - 30y,NCSA
280776795,13y - 15y,EMEA
256153491,16y - 18y,APAC
87890367,<13y,NCSA
13244879,<13y,APAC
293182016,++50y,APAC
77830817,16y - 18y,EMEA
290205004,26y - 30y,APAC
115764925,31y - 40y,NCSA
62296310,41y - 50y,APAC
101268542,++50y,EMEA
270939004,31y - 40y,NCSA
276339309,26y - 30y,EMEA
46276196,41y - 50y,EMEA
177040711,++50y,APAC
231283454,41y - 50y,EMEA
16592685,19y - 25y,NCSA
175302185,16y - 18y,EMEA
221992770,13y - 15y,EMEA
32700343,13y - 15y,NCSA
300326950,19y - 25y,NCSA
76330853,++50y,NCSA
177551239,19y - 25y,APAC
194058454,19y - 25y,NCSA
133788764,++50y,NCSA
288885886,16y - 18y,NCSA
164957222,16y - 18y,NCSA
88601239,26y - 30y,EMEA
226265940,16y - 18y,EMEA
267618591,++50y,APAC
207185535,++50y,EMEA
249824109,41y - 50y,APAC
4711877,<13y,NCSA
169201785,13y - 15y,EMEA
38849265,19y - 25y,APAC
243899164,19y - 25y,APAC
59384680,31y - 40y,APAC
90727258,19y - 25y,APAC
202310570,19y - 25y,APAC
230325861,++50y,APAC
36355097,19y - 25y,NCSA
198231553,<13y,EMEA
182172832,19y - 25y,EMEA
289323493,<13y,APAC
235758364,26y - 30y,APAC
208208707,19y - 25y,APAC
137086399,16y - 18y,NCSA
113950877,13y - 15y,NCSA
148321244,13y - 15y,APAC
191157814,19y - 25y,APAC
263830215,31y - 40y,EMEA
114463197,13y - 15y,NCSA
39828254,13y - 15y,NCSA
306355881,26y - 30y,NCSA
142322689,16y - 18y,EMEA
243767416,31y - 40y,NCSA
7133776,16y - 18y,APAC
100498030,19y - 25y,NCSA
181532270,<13y,NCSA
154432601,13y - 15y,APAC
189263886,19y - 25y,NCSA
262409950,41y - 50y,APAC
144232443,16y - 18y,NCSA
76408813,19y - 25y,APAC
87555763,31y - 40y,NCSA
235529643,19y - 25y,NCSA
282182770,41y - 50y,NCSA
246750771,13y - 15y,NCSA
212490852,19y - 25y,APAC
172571981,31y - 40y,NCSA
277487874,++50y,APAC
65321684,13y - 15y,NCSA
52394629,13y - 15y,NCSA
204085933,26y - 30y,NCSA
108765470,13y - 15y,EMEA
56703479,16y - 18y,NCSA
255786217,41y - 50y,APAC
193933068,<13y,EMEA
246870125,26y - 30y,NCSA
204948348,++50y,APAC
293733147,16y - 18y,EMEA
203012489,<13y,EMEA
58032881,41y - 50y,NCSA
279223173,31y - 40y,APAC
261954523,41y - 50y,NCSA
296188903,19y - 25y,APAC
202251579,++50y,APAC
203234918,++50y,APAC
189239552,16y - 18y,APAC
264688985,31y - 40y,APAC
183802678,<13y,NCSA
139477185,++50y,NCSA
213765361,31y - 40y,EMEA
4892766,16y - 18y,EMEA
200268643,31y - 40y,EMEA
191361018,19y - 25y,APAC
142575840,13y - 15y,EMEA
99616672,31y - 40y,NCSA
185622124,13y - 15y,EMEA
230408444,13y - 15y,APAC
234425321,13y - 15y,EMEA
271540009,13y - 15y,APAC
52915679,26y - 30y,EMEA
173775123,<13y,EMEA
90917999,26y - 30y,APAC
154953950,31y - 40y,APAC
68351002,++50y,EMEA
35920941,26y - 30y,APAC
9507783,31y - 40y,NCSA
4800227,++50y,NCSA
117813462,++50y,EMEA
48021997,<13y,NCSA
309170787,41y - 50y,NCSA
195614287,13y - 15y,NCSA
107636591,26y - 30y,APAC
288646803,13y - 15y,NCSA
95570692,31y - 40y,APAC
169170390,26y - 30y,APAC
260185963,19y - 25y,NCSA
297808976,13y - 15y,APAC
170155881,31y - 40y,APAC
108751329,41y - 50y,APAC
255503516,16y - 18y,NCSA
173746264,26y - 30y,NCSA
58523262,++50y,EMEA
135503795,16y - 18y,EMEA
285969144,26y - 30y,NCSA
147656039,26y - 30y,APAC
96544579,26y - 30y,NCSA
298425350,++50y,NCSA
270772333,++50y,APAC
117248271,31y - 40y,NCSA
24857894,41y - 50y,EMEA
242385086,<13y,EMEA
289368923,++50y,EMEA
81923246,<13y,EMEA
295200721,++50y,APAC
252976758,41y - 50y,NCSA
91037115,31y - 40y,APAC
85124552,19y - 25y,NCSA
140832283,31y - 40y,EMEA
53042065,31y - 40y,NCSA
293070901,++50y,EMEA
53081438,<13y,APAC
280190945,31y - 40y,NCSA
156859258,16y - 18y,EMEA
176113695,26y - 30y,EMEA
82829027,13y - 15y,EMEA
9726289,26y - 30y,NCSA
24426806,++50y,EMEA
215290962,26y - 30y,NCSA
175826120,26y - 30y,EMEA
213688289,++50y,EMEA
13350885,13y - 15y,APAC
30223846,13y - 15y,APAC
234708080,26y - 30y,APAC
93324229,41y - 50y,NCSA
172934292,13y - 15y,EMEA
199194775,19y - 25y,NCSA
11277869,19y - 25y,APAC
55645909,<13y,APAC
41917736,13y - 15y,EMEA
58557323,41y - 50y,APAC
106846917,19y - 25y,APAC
208681852,19y - 25y,NCSA
8624093,13y - 15y,EMEA
36098756,<13y,APAC
271407337,41y - 50y,EMEA
176109911,13y - 15y,NCSA
277428570,26y - 30y,NCSA
110561782,++50y,APAC
139481714,19y - 25y,NCSA
257018928,++50y,APAC
116432967,++50y,EMEA
54733063,19y - 25y,EMEA
232407724,26y - 30y,EMEA
124184325,31y - 40y,NCSA
18681428,16y - 18y,NCSA
15728110,26y - 30y,NCSA
223198379,16y - 18y,APAC
32842629,<13y,APAC
231295443,19y - 25y,EMEA
9071536,19y - 25y,NCSA
261579990,19y - 25y,APAC
156179438,26y - 30y,NCSA
57507069,19y - 25y,APAC
228636401,16y - 18y,APAC
22782276,++50y,NCSA
296890119,31y - 40y,NCSA
52793951,41y - 50y,NCSA
7593698,++50y,NCSA
109792168,41y - 50y,NCSA
279034099,26y - 30y,EMEA
297147874,<13y,APAC
119841574,16y - 18y,EMEA
180754809,31y - 40y,NCSA
149045413,41y - 50y,EMEA
13109275,13y - 15y,NCSA
60115798,41y - 50y,NCSA
70022980,16y - 18y,EMEA
70720945,16y - 18y,EMEA
242052826,41y - 50y,APAC
58612960,++50y,APAC
11713139,13y - 15y,NCSA
132816362,41y - 50y,APAC
265016812,41y - 50y,NCSA
122431054,31y - 40y,NCSA
200989163,41y - 50y,APAC
21555391,16y - 18y,APAC
128642511,19y - 25y,EMEA
11474809,16y - 18y,NCSA
22910128,19y - 25y,NCSA
159607060,<13y,APAC
200658296,19y - 25y,APAC
187768892,<13y,NCSA
108738517,<13y,NCSA
67083044,<13y,NCSA
145450119,19y - 25y,EMEA
222228471,13y - 15y,EMEA
239509817,<13y,EMEA
99484082,31y - 40y,APAC
148170658,++50y,APAC
47715346,13y - 15y,NCSA
33455249,41y - 50y,APAC
203925421,<13y,EMEA
239328413,26y - 30y,APAC
37272523,19y - 25y,APAC
298872533,16y - 18y,EMEA
223268250,31y - 40y,NCSA
119355755,26y - 30y,NCSA
137607464,16y - 18y,NCSA
103575576,16y - 18y,EMEA
301309765,26y - 30y,NCSA
205218143,26y - 30y,NCSA
106462582,31y - 40y,EMEA
53764881,31y - 40y,APAC
283003783,26y - 30y,APAC
266175983,16y - 18y,APAC
277686607,26y - 30y,APAC
230114826,31y - 40y,EMEA
300725260,++50y,APAC
130139919,31y - 40y,NCSA
165119301,<13y,NCSA
267839568,26y - 30y,NCSA
35737187,19y - 25y,APAC
108655793,++50y,NCSA
135875746,13y - 15y,EMEA
127333683,13y - 15y,NCSA
196530354,26y - 30y,APAC
24684691,19y - 25y,APAC
93538784,41y - 50y,EMEA
201360273,++50y,APAC
21937444,16y - 18y,APAC
223590666,31y - 40y,EMEA
275324351,41y - 50y,APAC
4430943,41y - 50y,APAC
227198872,26y - 30y,APAC
125368809,16y - 18y,NCSA
38360078,41y - 50y,APAC
42895197,++50y,NCSA
231276308,26y - 30y,APAC
210441239,19y - 25y,EMEA
35904892,31y - 40y,APAC
105993212,13y - 15y,NCSA
91388168,19y - 25y,EMEA
128990091,<13y,NCSA
84995404,16y - 18y,NCSA
94506911,16y - 18y,APAC
272139287,13y - 15y,EMEA
61359469,41y - 50y,EMEA
9220404,41y - 50y,NCSA
125164412,16y - 18y,NCSA
66356933,16y - 18y,NCSA
133793958,31y - 40y,EMEA
124016437,++50y,APAC
218346356,13y - 15y,NCSA
74978550,31y - 40y,NCSA
28992993,++50y,APAC
144958496,++50y,NCSA
26246847,13y - 15y,EMEA
173709886,13y - 15y,NCSA
272452132,26y - 30y,EMEA
220097486,<13y,EMEA
10598991,16y - 18y,APAC
84152673,41y - 50y,EMEA
116496087,13y - 15y,EMEA
202731866,<13y,EMEA
98186976,26y - 30y,APAC
838515,41y - 50y,EMEA
196299929,19y - 25y,NCSA
13473132,19y - 25y,EMEA
87353780,19y - 25y,NCSA
229423294,<13y,EMEA
167804676,19y - 25y,EMEA
125524183,26y - 30y,NCSA
143358634,31y - 40y,NCSA
90019381,++50y,EMEA
286731478,13y - 15y,NCSA
161805988,13y - 15y,EMEA
76275969,<13y,APAC
244757707,<13y,APAC
162650611,13y - 15y,NCSA
259117594,26y - 30y,EMEA
85603491,31y - 40y,APAC
198905720,16y - 18y,EMEA
105320572,16y - 18y,APAC
283090166,++50y,APAC
150071517,41y - 50y,EMEA
74650763,19y - 25y,EMEA
250922961,41y - 50y,APAC
305250675,26y - 30y,EMEA
125437129,19y - 25y,NCSA
70960382,41y - 50y,NCSA
67981376,<13y,NCSA
250360495,26y - 30y,APAC
65651801,13y - 15y,NCSA
45416314,16y - 18y,APAC
172376313,<13y,APAC
170307499,16y - 18y,EMEA
272798297,++50y,EMEA
114012487,31y - 40y,APAC
76688437,26y - 30y,NCSA
62371883,31y - 40y,NCSA
229186444,<13y,EMEA
22407013,++50y,NCSA
130902405,31y - 40y,NCSA
225710288,13y - 15y,EMEA
24743308,19y - 25y,APAC
209315921,++50y,APAC
257878146,31y - 40y,APAC
66042408,19y - 25y,NCSA
120993015,19y - 25y,NCSA
266112848,26y - 30y,NCSA
256916488,31y - 40y,APAC
52084883,19y - 25y,NCSA
143007314,41y - 50y,EMEA
286852610,19y - 25y,APAC
120140739,16y - 18y,EMEA
170178212,16y - 18y,APAC
204546241,++50y,APAC
32133327,++50y,APAC
217903991,31y - 40y,NCSA
31156317,41y - 50y,EMEA
122911578,16y - 18y,APAC
263145290,26y - 30y,EMEA
93498248,++50y,NCSA
288107097,<13y,NCSA
136009103,<13y,APAC
182930356,31y - 40y,NCSA
66850212,16y - 18y,APAC
199238411,++50y,APAC
116779091,41y - 50y,NCSA
210661560,++50y,APAC
33949185,13y - 15y,APAC
136178746,13y - 15y,EMEA
299742401,41y - 50y,APAC
